  rad  n_part V_c    Disp: rad   Z         phikappa Omega Q  <Vphi>  ASYMD  
  2.0272   37  150.43   38.35    22.95    32.56     1.73     1.02       1.20     144.60      41.46      92.61
  2.0300   37  150.52   38.34    22.94    32.55     1.73     1.02       1.20     144.69      41.48      92.68
  2.0328   37  150.61   38.34    22.93    32.54     1.73     1.02       1.20     144.78      41.51      92.74
  2.0356   37  150.70   38.33    22.92    32.53     1.73     1.02       1.20     144.86      41.54      92.81
  2.0384   37  150.79   38.33    22.91    32.53     1.73     1.02       1.20     144.95      41.57      92.87
  2.0412   37  150.88   38.32    22.90    32.52     1.73     1.02       1.20     145.04      41.59      92.94
  2.0440   37  150.97   38.31    22.89    32.51     1.72     1.02       1.20     145.12      41.62      93.00
  2.0468   37  151.07   38.31    22.87    32.50     1.72     1.01       1.20     145.21      41.65      93.07
  2.0496   37  151.16   38.30    22.86    32.50     1.72     1.01       1.20     145.30      41.67      93.13
  2.0524   37  151.25   38.30    22.85    32.49     1.72     1.01       1.20     145.38      41.70      93.20
  2.0552   37  151.34   38.29    22.84    32.48     1.72     1.01       1.20     145.47      41.73      93.26
  2.0580   37  151.43   38.28    22.83    32.47     1.72     1.01       1.20     145.56      41.75      93.32
  2.0608   37  151.52   38.28    22.82    32.46     1.71     1.01       1.20     145.64      41.78      93.39
  2.0636   37  151.61   38.27    22.81    32.46     1.71     1.01       1.20     145.73      41.81      93.45
  2.0664   37  151.70   38.27    22.79    32.45     1.71     1.01       1.20     145.82      41.83      93.52
  2.0692   37  151.79   38.26    22.78    32.44     1.71     1.01       1.20     145.90      41.86      93.58
  2.0720   37  151.88   38.25    22.77    32.43     1.71     1.01       1.20     145.99      41.88      93.64
  2.0748   37  151.97   38.25    22.76    32.43     1.71     1.01       1.20     146.07      41.91      93.71
  2.0776   37  152.06   38.24    22.75    32.42     1.71     1.01       1.20     146.16      41.94      93.77
  2.0804   37  152.15   38.23    22.74    32.41     1.70     1.01       1.20     146.25      41.96      93.83
  2.0832   37  152.24   38.23    22.73    32.40     1.70     1.00       1.20     146.33      41.99      93.90
  2.0860   37  152.33   38.22    22.71    32.39     1.70     1.00       1.20     146.42      42.01      93.96
  2.0888   37  152.41   38.21    22.70    32.39     1.70     1.00       1.20     146.50      42.04      94.02
  2.0916   37  152.50   38.21    22.69    32.38     1.70     1.00       1.20     146.59      42.07      94.09
  2.0944   37  152.59   38.20    22.68    32.37     1.70     1.00       1.20     146.67      42.09      94.15
  2.0972   37  152.68   38.20    22.67    32.36     1.70     1.00       1.20     146.76      42.12      94.21
  2.1000   37  152.77   38.19    22.66    32.35     1.70     1.00       1.20     146.84      42.14      94.28
  2.1028   37  152.86   38.18    22.65    32.35     1.69     1.00       1.20     146.93      42.17      94.34
  2.1056   37  152.95   38.18    22.63    32.34     1.69     1.00       1.20     147.01      42.19      94.40
  2.1084   37  153.04   38.17    22.62    32.33     1.69     1.00       1.20     147.10      42.22      94.46
  2.1112   37  153.12   38.16    22.61    32.32     1.69     1.00       1.20     147.18      42.24      94.53
  2.1140   37  153.21   38.16    22.60    32.31     1.69     1.00       1.20     147.27      42.27      94.59
  2.1168   37  153.30   38.15    22.59    32.31     1.69     1.00       1.20     147.35      42.30      94.65
  2.1196   37  153.39   38.14    22.58    32.30     1.69     1.00       1.20     147.43      42.32      94.71
  2.1224   37  153.48   38.14    22.57    32.29     1.68     0.99       1.20     147.52      42.35      94.77
  2.1252   37  153.56   38.13    22.56    32.28     1.68     0.99       1.20     147.60      42.37      94.84
  2.1280   37  153.65   38.12    22.54    32.27     1.68     0.99       1.20     147.69      42.40      94.90
  2.1308   37  153.74   38.12    22.53    32.27     1.68     0.99       1.20     147.77      42.42      94.96
  2.1336   37  153.83   38.11    22.52    32.26     1.68     0.99       1.20     147.85      42.44      95.02
  2.1364   37  153.91   38.10    22.51    32.25     1.68     0.99       1.20     147.94      42.47      95.08
  2.1392   37  154.00   38.10    22.50    32.24     1.68     0.99       1.20     148.02      42.49      95.14
  2.1420   37  154.09   38.09    22.49    32.23     1.67     0.99       1.20     148.10      42.52      95.21
  2.1448   37  154.17   38.08    22.48    32.22     1.67     0.99       1.20     148.19      42.54      95.27
  2.1476   37  154.26   38.08    22.47    32.22     1.67     0.99       1.20     148.27      42.57      95.33
  2.1504   37  154.35   38.07    22.45    32.21     1.67     0.99       1.20     148.35      42.59      95.39
  2.1532   37  154.43   38.06    22.44    32.20     1.67     0.99       1.20     148.44      42.62      95.45
  2.1560   37  154.52   38.06    22.43    32.19     1.67     0.99       1.20     148.52      42.64      95.51
  2.1588   37  154.61   38.05    22.42    32.18     1.67     0.98       1.20     148.60      42.67      95.57
  2.1616   37  154.69   38.04    22.41    32.17     1.66     0.98       1.20     148.69      42.69      95.63
  2.1644   37  154.78   38.03    22.40    32.17     1.66     0.98       1.20     148.77      42.71      95.69
  2.1672   37  154.87   38.03    22.39    32.16     1.66     0.98       1.20     148.85      42.74      95.75
  2.1700   37  154.95   38.02    22.38    32.15     1.66     0.98       1.20     148.93      42.76      95.81
  2.1728   37  155.04   38.01    22.36    32.14     1.66     0.98       1.20     149.02      42.79      95.87
  2.1756   37  155.12   38.01    22.35    32.13     1.66     0.98       1.20     149.10      42.81      95.93
  2.1784   37  155.21   38.00    22.34    32.12     1.66     0.98       1.20     149.18      42.83      95.99
  2.1812   37  155.29   37.99    22.33    32.11     1.66     0.98       1.20     149.26      42.86      96.05
  2.1840   38  155.38   37.98    22.32    32.11     1.65     0.98       1.20     149.35      42.88      96.11
  2.1868   38  155.47   37.98    22.31    32.10     1.65     0.98       1.20     149.43      42.90      96.17
  2.1896   38  155.55   37.97    22.30    32.09     1.65     0.98       1.20     149.51      42.93      96.23
  2.1924   38  155.64   37.96    22.29    32.08     1.65     0.98       1.20     149.59      42.95      96.29
  2.1952   38  155.72   37.96    22.28    32.07     1.65     0.98       1.20     149.67      42.97      96.35
  2.1980   38  155.80   37.95    22.26    32.06     1.65     0.97       1.20     149.75      43.00      96.41
  2.2008   38  155.89   37.94    22.25    32.05     1.65     0.97       1.20     149.84      43.02      96.47
  2.2036   38  155.97   37.93    22.24    32.05     1.64     0.97       1.20     149.92      43.04      96.53
  2.2064   38  156.06   37.93    22.23    32.04     1.64     0.97       1.20     150.00      43.07      96.59
  2.2092   38  156.14   37.92    22.22    32.03     1.64     0.97       1.20     150.08      43.09      96.65
  2.2120   38  156.23   37.91    22.21    32.02     1.64     0.97       1.20     150.16      43.11      96.71
  2.2148   38  156.31   37.90    22.20    32.01     1.64     0.97       1.20     150.24      43.14      96.77
  2.2176   38  156.40   37.90    22.19    32.00     1.64     0.97       1.20     150.32      43.16      96.83
  2.2204   38  156.48   37.89    22.18    31.99     1.64     0.97       1.20     150.40      43.18      96.89
  2.2232   38  156.56   37.88    22.16    31.98     1.64     0.97       1.20     150.48      43.21      96.95
  2.2260   38  156.65   37.87    22.15    31.97     1.63     0.97       1.20     150.57      43.23      97.00
  2.2288   38  156.73   37.87    22.14    31.97     1.63     0.97       1.20     150.65      43.25      97.06
  2.2316   38  156.82   37.86    22.13    31.96     1.63     0.97       1.20     150.73      43.27      97.12
  2.2344   38  156.90   37.85    22.12    31.95     1.63     0.97       1.20     150.81      43.30      97.18
  2.2372   38  156.98   37.84    22.11    31.94     1.63     0.96       1.20     150.89      43.32      97.24
  2.2400   38  157.07   37.84    22.10    31.93     1.63     0.96       1.20     150.97      43.34      97.30
  2.2428   38  157.15   37.83    22.09    31.92     1.63     0.96       1.20     151.05      43.36      97.35
  2.2456   38  157.23   37.82    22.08    31.91     1.62     0.96       1.20     151.13      43.39      97.41
  2.2484   38  157.31   37.81    22.06    31.90     1.62     0.96       1.20     151.21      43.41      97.47
  2.2512   38  157.40   37.81    22.05    31.89     1.62     0.96       1.20     151.29      43.43      97.53
  2.2540   38  157.48   37.80    22.04    31.89     1.62     0.96       1.20     151.37      43.45      97.59
  2.2568   38  157.56   37.79    22.03    31.88     1.62     0.96       1.20     151.45      43.47      97.64
  2.2596   38  157.65   37.78    22.02    31.87     1.62     0.96       1.20     151.53      43.50      97.70
  2.2624   38  157.73   37.77    22.01    31.86     1.62     0.96       1.20     151.61      43.52      97.76
  2.2652   38  157.81   37.77    22.00    31.85     1.62     0.96       1.20     151.69      43.54      97.82
  2.2680   38  157.89   37.76    21.99    31.84     1.61     0.96       1.20     151.76      43.56      97.87
  2.2708   38  157.97   37.75    21.98    31.83     1.61     0.96       1.20     151.84      43.58      97.93
  2.2736   38  158.06   37.74    21.97    31.82     1.61     0.96       1.20     151.92      43.61      97.99
  2.2764   38  158.14   37.73    21.95    31.81     1.61     0.96       1.20     152.00      43.63      98.04
  2.2792   38  158.22   37.73    21.94    31.80     1.61     0.95       1.20     152.08      43.65      98.10
  2.2820   38  158.30   37.72    21.93    31.79     1.61     0.95       1.20     152.16      43.67      98.16
  2.2848   38  158.38   37.71    21.92    31.78     1.61     0.95       1.20     152.24      43.69      98.22
  2.2876   38  158.47   37.70    21.91    31.78     1.61     0.95       1.20     152.32      43.71      98.27
  2.2904   38  158.55   37.70    21.90    31.77     1.60     0.95       1.20     152.40      43.74      98.33
  2.2932   38  158.63   37.69    21.89    31.76     1.60     0.95       1.20     152.47      43.76      98.39
  2.2960   38  158.71   37.68    21.88    31.75     1.60     0.95       1.20     152.55      43.78      98.44
  2.2988   38  158.79   37.67    21.87    31.74     1.60     0.95       1.20     152.63      43.80      98.50
  2.3016   38  158.87   37.66    21.86    31.73     1.60     0.95       1.20     152.71      43.82      98.55
  2.3044   38  158.95   37.65    21.85    31.72     1.60     0.95       1.20     152.79      43.84      98.61
  2.3072   38  159.03   37.65    21.83    31.71     1.60     0.95       1.20     152.87      43.86      98.67
  2.3100   38  159.11   37.64    21.82    31.70     1.60     0.95       1.20     152.94      43.88      98.72
  2.3128   38  159.20   37.63    21.81    31.69     1.59     0.95       1.20     153.02      43.90      98.78
  2.3156   38  159.28   37.62    21.80    31.68     1.59     0.95       1.20     153.10      43.93      98.84
  2.3184   38  159.36   37.61    21.79    31.67     1.59     0.95       1.20     153.18      43.95      98.89
  2.3212   38  159.44   37.61    21.78    31.66     1.59     0.94       1.20     153.25      43.97      98.95
  2.3240   38  159.52   37.60    21.77    31.65     1.59     0.94       1.20     153.33      43.99      99.00
  2.3268   38  159.60   37.59    21.76    31.64     1.59     0.94       1.20     153.41      44.01      99.06
  2.3296   38  159.68   37.58    21.75    31.64     1.59     0.94       1.20     153.49      44.03      99.11
  2.3324   38  159.76   37.57    21.74    31.63     1.59     0.94       1.20     153.56      44.05      99.17
  2.3352   38  159.84   37.56    21.73    31.62     1.58     0.94       1.20     153.64      44.07      99.22
  2.3380   38  159.92   37.56    21.71    31.61     1.58     0.94       1.20     153.72      44.09      99.28
  2.3408   38  160.00   37.55    21.70    31.60     1.58     0.94       1.20     153.80      44.11      99.33
  2.3436   38  160.08   37.54    21.69    31.59     1.58     0.94       1.20     153.87      44.13      99.39
  2.3464   38  160.16   37.53    21.68    31.58     1.58     0.94       1.20     153.95      44.15      99.44
  2.3492   38  160.23   37.52    21.67    31.57     1.58     0.94       1.20     154.03      44.17      99.50
  2.3520   38  160.31   37.51    21.66    31.56     1.58     0.94       1.20     154.10      44.19      99.55
  2.3548   38  160.39   37.51    21.65    31.55     1.58     0.94       1.20     154.18      44.21      99.61
  2.3576   38  160.47   37.50    21.64    31.54     1.57     0.94       1.20     154.26      44.23      99.66
  2.3604   38  160.55   37.49    21.63    31.53     1.57     0.94       1.20     154.33      44.25      99.72
  2.3632   38  160.63   37.48    21.62    31.52     1.57     0.93       1.20     154.41      44.27      99.77
  2.3660   38  160.71   37.47    21.61    31.51     1.57     0.93       1.20     154.48      44.29      99.83
  2.3688   38  160.79   37.46    21.60    31.50     1.57     0.93       1.20     154.56      44.31      99.88
  2.3716   38  160.87   37.45    21.58    31.49     1.57     0.93       1.20     154.64      44.33      99.94
  2.3744   38  160.94   37.45    21.57    31.48     1.57     0.93       1.20     154.71      44.35      99.99
  2.3772   38  161.02   37.44    21.56    31.47     1.57     0.93       1.20     154.79      44.37     100.04
  2.3800   38  161.10   37.43    21.55    31.46     1.56     0.93       1.20     154.86      44.39     100.10
  2.3828   38  161.18   37.42    21.54    31.45     1.56     0.93       1.20     154.94      44.41     100.15
  2.3856   38  161.26   37.41    21.53    31.44     1.56     0.93       1.20     155.02      44.43     100.21
  2.3884   38  161.34   37.40    21.52    31.43     1.56     0.93       1.20     155.09      44.45     100.26
  2.3912   38  161.41   37.39    21.51    31.42     1.56     0.93       1.20     155.17      44.47     100.31
  2.3940   38  161.49   37.39    21.50    31.41     1.56     0.93       1.20     155.24      44.49     100.37
  2.3968   38  161.57   37.38    21.49    31.40     1.56     0.93       1.20     155.32      44.51     100.42
  2.3996   38  161.65   37.37    21.48    31.39     1.56     0.93       1.20     155.39      44.53     100.47
  2.4024   38  161.72   37.36    21.47    31.38     1.56     0.93       1.20     155.47      44.54     100.53
  2.4052   38  161.80   37.35    21.46    31.37     1.55     0.93       1.20     155.54      44.56     100.58
  2.4080   38  161.88   37.34    21.44    31.36     1.55     0.92       1.20     155.62      44.58     100.63
  2.4108   38  161.96   37.33    21.43    31.35     1.55     0.92       1.20     155.69      44.60     100.69
  2.4136   38  162.03   37.32    21.42    31.34     1.55     0.92       1.20     155.77      44.62     100.74
  2.4164   38  162.11   37.31    21.41    31.33     1.55     0.92       1.20     155.84      44.64     100.79
  2.4192   38  162.19   37.31    21.40    31.32     1.55     0.92       1.20     155.92      44.66     100.84
  2.4220   38  162.26   37.30    21.39    31.31     1.55     0.92       1.20     155.99      44.68     100.90
  2.4248   38  162.34   37.29    21.38    31.30     1.55     0.92       1.20     156.07      44.70     100.95
  2.4276   38  162.42   37.28    21.37    31.29     1.54     0.92       1.20     156.14      44.71     101.00
  2.4304   38  162.49   37.27    21.36    31.28     1.54     0.92       1.20     156.22      44.73     101.06
  2.4332   38  162.57   37.26    21.35    31.27     1.54     0.92       1.20     156.29      44.75     101.11
  2.4360   38  162.65   37.25    21.34    31.26     1.54     0.92       1.20     156.36      44.77     101.16
  2.4388   38  162.72   37.24    21.33    31.25     1.54     0.92       1.20     156.44      44.79     101.21
  2.4416   38  162.80   37.23    21.32    31.24     1.54     0.92       1.20     156.51      44.81     101.26
  2.4444   38  162.88   37.23    21.31    31.23     1.54     0.92       1.20     156.59      44.83     101.32
  2.4472   38  162.95   37.22    21.30    31.22     1.54     0.92       1.20     156.66      44.84     101.37
  2.4500   38  163.03   37.21    21.28    31.21     1.54     0.92       1.20     156.73      44.86     101.42
  2.4528   38  163.10   37.20    21.27    31.20     1.53     0.91       1.20     156.81      44.88     101.47
  2.4556   38  163.18   37.19    21.26    31.19     1.53     0.91       1.20     156.88      44.90     101.52
  2.4584   38  163.25   37.18    21.25    31.18     1.53     0.91       1.20     156.95      44.92     101.58
  2.4612   38  163.33   37.17    21.24    31.17     1.53     0.91       1.20     157.03      44.93     101.63
  2.4640   38  163.41   37.16    21.23    31.16     1.53     0.91       1.20     157.10      44.95     101.68
  2.4668   38  163.48   37.15    21.22    31.15     1.53     0.91       1.20     157.17      44.97     101.73
  2.4696   38  163.56   37.14    21.21    31.14     1.53     0.91       1.20     157.25      44.99     101.78
  2.4724   38  163.63   37.13    21.20    31.13     1.53     0.91       1.20     157.32      45.01     101.83
  2.4752   38  163.71   37.12    21.19    31.12     1.52     0.91       1.20     157.39      45.02     101.88
  2.4780   38  163.78   37.12    21.18    31.11     1.52     0.91       1.20     157.47      45.04     101.94
  2.4808   38  163.86   37.11    21.17    31.10     1.52     0.91       1.20     157.54      45.06     101.99
  2.4836   38  163.93   37.10    21.16    31.09     1.52     0.91       1.20     157.61      45.08     102.04
  2.4864   38  164.01   37.09    21.15    31.08     1.52     0.91       1.20     157.68      45.09     102.09
  2.4892   38  164.08   37.08    21.14    31.07     1.52     0.91       1.20     157.76      45.11     102.14
  2.4920   38  164.16   37.07    21.13    31.06     1.52     0.91       1.20     157.83      45.13     102.19
  2.4948   38  164.23   37.06    21.12    31.05     1.52     0.91       1.20     157.90      45.15     102.24
  2.4976   38  164.30   37.05    21.10    31.04     1.52     0.90       1.20     157.98      45.16     102.29
  2.5004   38  164.38   37.04    21.09    31.03     1.51     0.90       1.20     158.05      45.18     102.34
  2.5032   38  164.45   37.03    21.08    31.02     1.51     0.90       1.20     158.12      45.20     102.39
  2.5060   38  164.53   37.02    21.07    31.01     1.51     0.90       1.20     158.19      45.22     102.44
  2.5088   38  164.60   37.01    21.06    31.00     1.51     0.90       1.20     158.26      45.23     102.49
  2.5116   38  164.67   37.00    21.05    30.99     1.51     0.90       1.20     158.34      45.25     102.54
  2.5144   38  164.75   36.99    21.04    30.98     1.51     0.90       1.20     158.41      45.27     102.59
  2.5172   38  164.82   36.98    21.03    30.97     1.51     0.90       1.20     158.48      45.28     102.64
  2.5200   38  164.90   36.97    21.02    30.96     1.51     0.90       1.20     158.55      45.30     102.69
  2.5228   38  164.97   36.97    21.01    30.95     1.51     0.90       1.20     158.62      45.32     102.74
  2.5256   38  165.04   36.96    21.00    30.94     1.50     0.90       1.20     158.69      45.33     102.79
  2.5284   38  165.12   36.95    20.99    30.93     1.50     0.90       1.20     158.77      45.35     102.84
  2.5312   38  165.19   36.94    20.98    30.92     1.50     0.90       1.20     158.84      45.37     102.89
  2.5340   38  165.26   36.93    20.97    30.91     1.50     0.90       1.20     158.91      45.38     102.94
  2.5368   38  165.34   36.92    20.96    30.90     1.50     0.90       1.20     158.98      45.40     102.99
  2.5396   38  165.41   36.91    20.95    30.89     1.50     0.90       1.20     159.05      45.42     103.04
  2.5424   38  165.48   36.90    20.94    30.87     1.50     0.90       1.20     159.12      45.43     103.09
  2.5452   38  165.55   36.89    20.93    30.86     1.50     0.89       1.20     159.19      45.45     103.14
  2.5480   38  165.63   36.88    20.92    30.85     1.50     0.89       1.20     159.26      45.47     103.19
  2.5508   38  165.70   36.87    20.91    30.84     1.49     0.89       1.20     159.34      45.48     103.24
  2.5536   38  165.77   36.86    20.89    30.83     1.49     0.89       1.20     159.41      45.50     103.29
  2.5564   38  165.85   36.85    20.88    30.82     1.49     0.89       1.20     159.48      45.52     103.34
  2.5592   38  165.92   36.84    20.87    30.81     1.49     0.89       1.20     159.55      45.53     103.39
  2.5620   38  165.99   36.83    20.86    30.80     1.49     0.89       1.20     159.62      45.55     103.44
  2.5648   38  166.06   36.82    20.85    30.79     1.49     0.89       1.20     159.69      45.56     103.48
  2.5676   38  166.13   36.81    20.84    30.78     1.49     0.89       1.20     159.76      45.58     103.53
  2.5704   38  166.21   36.80    20.83    30.77     1.49     0.89       1.20     159.83      45.60     103.58
  2.5732   38  166.28   36.79    20.82    30.76     1.49     0.89       1.20     159.90      45.61     103.63
  2.5760   38  166.35   36.78    20.81    30.75     1.48     0.89       1.20     159.97      45.63     103.68
  2.5788   38  166.42   36.77    20.80    30.74     1.48     0.89       1.20     160.04      45.64     103.73
  2.5816   38  166.49   36.76    20.79    30.73     1.48     0.89       1.20     160.11      45.66     103.78
  2.5844   38  166.57   36.75    20.78    30.72     1.48     0.89       1.20     160.18      45.68     103.82
  2.5872   38  166.64   36.74    20.77    30.71     1.48     0.89       1.20     160.25      45.69     103.87
  2.5900   38  166.71   36.73    20.76    30.70     1.48     0.89       1.20     160.32      45.71     103.92
  2.5928   38  166.78   36.72    20.75    30.68     1.48     0.88       1.20     160.39      45.72     103.97
  2.5956   38  166.85   36.71    20.74    30.67     1.48     0.88       1.20     160.46      45.74     104.02
  2.5984   38  166.92   36.70    20.73    30.66     1.48     0.88       1.20     160.53      45.75     104.06
  2.6012   38  166.99   36.69    20.72    30.65     1.47     0.88       1.20     160.60      45.77     104.11
  2.6040   38  167.06   36.68    20.71    30.64     1.47     0.88       1.20     160.67      45.78     104.16
  2.6068   38  167.14   36.67    20.70    30.63     1.47     0.88       1.20     160.74      45.80     104.21
  2.6096   38  167.21   36.66    20.69    30.62     1.47     0.88       1.20     160.81      45.81     104.25
  2.6124   39  167.28   36.65    20.68    30.61     1.47     0.88       1.20     160.88      45.83     104.30
  2.6152   39  167.35   36.64    20.67    30.60     1.47     0.88       1.20     160.95      45.85     104.35
  2.6180   39  167.42   36.63    20.66    30.59     1.47     0.88       1.20     161.01      45.86     104.40
  2.6208   39  167.49   36.62    20.65    30.58     1.47     0.88       1.20     161.08      45.88     104.44
  2.6236   39  167.56   36.61    20.64    30.57     1.47     0.88       1.20     161.15      45.89     104.49
  2.6264   39  167.63   36.60    20.62    30.56     1.47     0.88       1.20     161.22      45.91     104.54
  2.6292   39  167.70   36.59    20.61    30.54     1.46     0.88       1.20     161.29      45.92     104.59
  2.6320   39  167.77   36.58    20.60    30.53     1.46     0.88       1.20     161.36      45.94     104.63
  2.6348   39  167.84   36.57    20.59    30.52     1.46     0.88       1.20     161.43      45.95     104.68
  2.6376   39  167.91   36.56    20.58    30.51     1.46     0.88       1.20     161.50      45.97     104.73
  2.6404   39  167.98   36.55    20.57    30.50     1.46     0.87       1.20     161.56      45.98     104.77
  2.6432   39  168.05   36.54    20.56    30.49     1.46     0.87       1.20     161.63      45.99     104.82
  2.6460   39  168.12   36.53    20.55    30.48     1.46     0.87       1.20     161.70      46.01     104.87
  2.6488   39  168.19   36.52    20.54    30.47     1.46     0.87       1.20     161.77      46.02     104.91
  2.6516   39  168.26   36.51    20.53    30.46     1.46     0.87       1.20     161.84      46.04     104.96
  2.6544   39  168.33   36.50    20.52    30.45     1.45     0.87       1.20     161.91      46.05     105.01
  2.6572   39  168.40   36.49    20.51    30.44     1.45     0.87       1.20     161.97      46.07     105.05
  2.6600   39  168.47   36.48    20.50    30.43     1.45     0.87       1.20     162.04      46.08     105.10
  2.6628   39  168.54   36.47    20.49    30.41     1.45     0.87       1.20     162.11      46.10     105.15
  2.6656   39  168.61   36.46    20.48    30.40     1.45     0.87       1.20     162.18      46.11     105.19
  2.6684   39  168.67   36.45    20.47    30.39     1.45     0.87       1.20     162.25      46.12     105.24
  2.6712   39  168.74   36.44    20.46    30.38     1.45     0.87       1.20     162.31      46.14     105.28
  2.6740   39  168.81   36.43    20.45    30.37     1.45     0.87       1.20     162.38      46.15     105.33
  2.6768   39  168.88   36.42    20.44    30.36     1.45     0.87       1.20     162.45      46.17     105.38
  2.6796   39  168.95   36.41    20.43    30.35     1.45     0.87       1.20     162.52      46.18     105.42
  2.6824   39  169.02   36.40    20.42    30.34     1.44     0.87       1.20     162.58      46.20     105.47
  2.6852   39  169.09   36.39    20.41    30.33     1.44     0.87       1.20     162.65      46.21     105.51
  2.6880   39  169.16   36.38    20.40    30.32     1.44     0.87       1.20     162.72      46.22     105.56
  2.6908   39  169.22   36.37    20.39    30.30     1.44     0.86       1.20     162.78      46.24     105.60
  2.6936   39  169.29   36.36    20.38    30.29     1.44     0.86       1.20     162.85      46.25     105.65
  2.6964   39  169.36   36.35    20.37    30.28     1.44     0.86       1.20     162.92      46.26     105.69
  2.6992   39  169.43   36.34    20.36    30.27     1.44     0.86       1.20     162.99      46.28     105.74
  2.7020   39  169.50   36.33    20.35    30.26     1.44     0.86       1.20     163.05      46.29     105.78
  2.7048   39  169.56   36.32    20.34    30.25     1.44     0.86       1.20     163.12      46.31     105.83
  2.7076   39  169.63   36.31    20.33    30.24     1.44     0.86       1.20     163.19      46.32     105.87
  2.7104   39  169.70   36.30    20.32    30.23     1.43     0.86       1.20     163.25      46.33     105.92
  2.7132   39  169.77   36.29    20.31    30.22     1.43     0.86       1.20     163.32      46.35     105.96
  2.7160   39  169.84   36.28    20.30    30.20     1.43     0.86       1.20     163.39      46.36     106.01
  2.7188   39  169.90   36.26    20.29    30.19     1.43     0.86       1.20     163.45      46.37     106.05
  2.7216   39  169.97   36.25    20.28    30.18     1.43     0.86       1.20     163.52      46.39     106.10
  2.7244   39  170.04   36.24    20.27    30.17     1.43     0.86       1.20     163.59      46.40     106.14
  2.7272   39  170.11   36.23    20.26    30.16     1.43     0.86       1.20     163.65      46.41     106.19
  2.7300   39  170.17   36.22    20.25    30.15     1.43     0.86       1.20     163.72      46.43     106.23
  2.7328   39  170.24   36.21    20.24    30.14     1.43     0.86       1.20     163.78      46.44     106.28
  2.7356   39  170.31   36.20    20.23    30.13     1.42     0.86       1.20     163.85      46.45     106.32
  2.7384   39  170.37   36.19    20.22    30.12     1.42     0.86       1.20     163.92      46.47     106.37
  2.7412   39  170.44   36.18    20.21    30.10     1.42     0.86       1.20     163.98      46.48     106.41
  2.7440   39  170.51   36.17    20.20    30.09     1.42     0.85       1.20     164.05      46.49     106.45
  2.7468   39  170.58   36.16    20.19    30.08     1.42     0.85       1.20     164.11      46.51     106.50
  2.7496   39  170.64   36.15    20.18    30.07     1.42     0.85       1.20     164.18      46.52     106.54
  2.7524   39  170.71   36.14    20.17    30.06     1.42     0.85       1.20     164.24      46.53     106.59
  2.7552   39  170.78   36.13    20.16    30.05     1.42     0.85       1.20     164.31      46.54     106.63
  2.7580   39  170.84   36.12    20.15    30.04     1.42     0.85       1.20     164.38      46.56     106.67
  2.7608   39  170.91   36.11    20.14    30.03     1.42     0.85       1.20     164.44      46.57     106.72
  2.7636   39  170.97   36.10    20.13    30.01     1.41     0.85       1.20     164.51      46.58     106.76
  2.7664   39  171.04   36.08    20.12    30.00     1.41     0.85       1.20     164.57      46.59     106.81
  2.7692   39  171.11   36.07    20.11    29.99     1.41     0.85       1.20     164.64      46.61     106.85
  2.7720   39  171.17   36.06    20.10    29.98     1.41     0.85       1.20     164.70      46.62     106.89
  2.7748   39  171.24   36.05    20.09    29.97     1.41     0.85       1.20     164.77      46.63     106.94
  2.7776   39  171.30   36.04    20.08    29.96     1.41     0.85       1.20     164.83      46.64     106.98
  2.7804   39  171.37   36.03    20.07    29.95     1.41     0.85       1.20     164.90      46.66     107.02
  2.7832   39  171.44   36.02    20.06    29.94     1.41     0.85       1.20     164.96      46.67     107.07
  2.7860   39  171.50   36.01    20.05    29.92     1.41     0.85       1.20     165.03      46.68     107.11
  2.7888   39  171.57   36.00    20.04    29.91     1.41     0.85       1.20     165.09      46.69     107.15
  2.7916   39  171.63   35.99    20.03    29.90     1.41     0.85       1.20     165.16      46.71     107.19
  2.7944   39  171.70   35.98    20.02    29.89     1.40     0.84       1.20     165.22      46.72     107.24
  2.7972   39  171.76   35.97    20.01    29.88     1.40     0.84       1.20     165.28      46.73     107.28
  2.8000   39  171.83   35.96    20.00    29.87     1.40     0.84       1.20     165.35      46.74     107.32
  2.8028   39  171.89   35.94    19.99    29.86     1.40     0.84       1.20     165.41      46.75     107.37
  2.8056   39  171.96   35.93    19.98    29.85     1.40     0.84       1.20     165.48      46.77     107.41
  2.8084   39  172.02   35.92    19.97    29.83     1.40     0.84       1.20     165.54      46.78     107.45
  2.8112   39  172.09   35.91    19.96    29.82     1.40     0.84       1.20     165.61      46.79     107.49
  2.8140   39  172.15   35.90    19.95    29.81     1.40     0.84       1.20     165.67      46.80     107.54
  2.8168   39  172.22   35.89    19.94    29.80     1.40     0.84       1.20     165.73      46.81     107.58
  2.8196   39  172.28   35.88    19.93    29.79     1.40     0.84       1.20     165.80      46.83     107.62
  2.8224   39  172.35   35.87    19.92    29.78     1.39     0.84       1.20     165.86      46.84     107.66
  2.8252   39  172.41   35.86    19.91    29.77     1.39     0.84       1.20     165.93      46.85     107.71
  2.8280   39  172.48   35.85    19.90    29.75     1.39     0.84       1.20     165.99      46.86     107.75
  2.8308   39  172.54   35.84    19.89    29.74     1.39     0.84       1.20     166.05      46.87     107.79
  2.8336   39  172.61   35.83    19.88    29.73     1.39     0.84       1.20     166.12      46.88     107.83
  2.8364   39  172.67   35.81    19.87    29.72     1.39     0.84       1.20     166.18      46.90     107.87
